y_true,y_proba
0,0.9891522
0,0.8638984
0,0.4491985
0,0.012720517
0,0.1474057
0,0.69989175
0,0.014681593
0,0.10089482
0,0.10446994
0,0.47568518
0,0.2084939
0,0.20027193
0,0.16137207
0,0.40647212
0,0.14354227
0,0.06691012
0,0.40514114
0,0.21641152
0,0.500999
1,0.39819968
1,0.04881151
1,0.13482578
1,0.109840065
1,0.9854563
1,0.06378859
1,0.44384676
1,0.014602731
1,0.1394589
1,0.43243238
1,0.021249441
1,0.098224565
1,0.10076584
1,0.6550987
1,0.11481057
1,0.036145948
1,0.55304015
1,0.001184663
1,0.17499322
1,0.1538235
1,0.29638037
1,0.030993981
1,0.5000586
1,0.34575322
1,0.2142136
1,0.26603234
1,0.24938494
1,0.028338099
1,0.26022798
1,0.077840224
1,0.38321608
1,0.6202275
1,0.77777463
1,0.3636781
1,0.11062722
1,0.33353153
1,0.286141
1,0.06944197
1,0.018512549
1,0.12032342
1,0.3034585
1,0.44109607
1,0.80969054
1,0.06276191
1,0.068507545
1,0.9680945
1,0.23278762
1,0.14326549
1,0.19684128
1,0.043290947
1,0.10568318
1,0.07976045
1,0.11440874
1,0.24902588
1,0.60300374
1,0.3712496
1,0.11759153
1,0.20528522
1,0.063125364
1,0.123330615
1,0.48636433
1,0.19199905
1,0.03892048
1,0.07941403
1,0.2173233
1,0.2947377
1,0.14470467
1,0.4006895
1,0.055458065
1,0.28432295
1,0.07174775
1,0.6775469
1,0.03644119
1,0.1129997
1,0.92632437
